"genename" "BE01" "BE11" "BE25" "BE27" "BE29" "BE31"
"PPP1R7" 710.334609797654 567.472574450514 556.945905221736 604.130264529776 672.695136762652 920.506801659813
"PASK" 106.309274677521 160.358380600578 118.517340764576 128.889645208841 138.43213859857 129.892254507365
"STK25" 1606.11049114549 1530.30785151038 903.463536257224 821.559680504426 1022.69142059626 1441.63018292059
"TPO" 0.564963297033929 26.6045857191304 15.8718154614026 15.222963993158 50.5101987684773 13.8791578283399
"ID2" 1644.64630161177 2788.05711674129 1848.92194866629 2804.71423563897 3487.00241114804 896.176016929628
"TAF1B" 185.231323097533 197.288039571897 257.469174157459 729.248856295467 349.968245834458 150.026163289689
"HPCAL1" 1581.1533644077 2384.60958942866 1900.19721221319 1327.22025421495 1606.56185362086 2280.19371972316
"ODC1" 3265.63379489158 1355.6295515063 2878.72850782674 4031.86876946587 2466.17333401688 2898.47342097593
"BIRC6" 906.646433064052 728.820059438447 1024.68367008702 1040.40902126193 757.82412996329 626.853872930612
"NOL10" 980.706085124358 633.25688988215 546.75530178228 1497.62859337319 793.034237588158 673.139052237258
"PLEKHB2" 4286.41156178295 2564.0740207543 3722.09686517909 3411.46591094467 3343.84488999909 3422.3704097581
"GORASP2" 1202.99880389021 1239.96236978188 1356.11472381 1098.57102936647 952.067873252441 1452.80903638721
"STRN" 346.327923731436 340.799003286727 622.660251346712 540.348350052663 294.149303163827 276.227414369758
"CEBPZ" 1734.6646607855 1683.13794473249 994.858623864385 1396.52390217532 1713.04322380341 1638.27817025102
"PRKD3" 712.616724571621 487.06649363712 1288.42603326247 989.032689761493 603.942248680006 426.987058673948
"DCAF17" 66.2110203932445 64.4204364328201 107.037623565897 121.364474888265 95.1128588831992 48.7761530578246
"QPCT" 230.035580831569 56.7003983322609 139.66136057681 99.6312444559546 130.610664820786 173.895701114691
"RAB3GAP1" 1070.6525859537 1230.86954091316 1264.29532988111 1391.45650850015 1112.89164619096 883.263887163922
"SLC25A12" 159.400935224986 116.166014568096 128.951565382107 199.427826369542 187.260538125176 107.832071092115
"RMDN2" 29.9145710146764 55.7263683455097 49.7359987769252 31.5934069240008 25.6805570326384 62.698808622247
"DARS1" 748.614420667747 856.961203739843 812.740299564195 910.159670101666 820.37441876063 579.562609695439
"SRSF7" 3560.18445892123 3466.92863058417 2062.19451260779 2867.19589458268 2959.84851968799 1968.88497184939
"SDC1" 1150.38196378196 1547.14209878041 1996.71751633549 990.714764346844 731.225006560441 4019.67756981151
"PLCL1" 13.1368549431713 51.4333283159654 96.1527235935297 93.7772272453188 43.7880614488804 23.7534690402717
"SLC1A4" 222.129886189344 112.269021524416 192.555715952998 399.201471212007 366.513141437272 158.767542322193
"SOS1" 200.486601441505 373.758090242105 576.027353206821 577.149535170773 298.638011684085 221.640349320568
"KYNU" 1432.5793088289 650.475885944921 741.734670161473 455.230306293382 1323.12619822861 624.176787273074
"WIPF1" 808.850601023891 932.468529801253 1010.8162527349 601.410563297337 1264.61936224453 684.88541176109
"ORC2" 324.785760422667 471.677420085365 321.971262988483 266.496719929883 230.127406125651 296.743063852555
"COX7A2L" 993.745389777709 685.95376581482 684.007687394788 632.974294933225 720.696861900872 1108.31621295942
"PNO1" 1236.2578671586 607.150139205073 703.279528498448 1127.80273709039 977.703810444728 750.165191061127
"ORC4" 198.183536560164 248.433960816081 306.860655676671 582.196663294488 217.796096383276 217.223877950717
"PLEK" 6111.20474941927 3149.05069551514 3715.04211062073 1782.81087205289 4514.79692089708 1935.71654491002
"RND3" 1871.73843598826 1507.48419219993 1643.2621670244 4950.45655828535 1898.99582092435 796.859623969614
"ATF2" 423.360349434247 466.964463179454 694.485570738472 931.492987079008 534.31413729578 274.730336096214
"THADA" 381.425009653942 368.498377959456 216.955996535468 306.577242157078 463.773174517269 281.874859974204
"AAK1" 109.107955175593 102.931371359644 119.685448321708 102.424350306542 57.1456749369915 80.5615920927104
"TRAK2" 772.689762356442 734.016395688599 1148.08052008173 1275.02207213516 817.034114188501 509.231214434162
"C2orf42" 75.1585919205531 51.5726108608489 58.4412044494517 194.583162826336 129.284240408289 35.4316828683233
"TIA1" 789.880608949351 1365.70991049346 836.533457992057 758.636855280466 602.734485757299 366.506760180663
"PCYOX1" 194.28361737795 537.269142788183 1166.2561678872 434.248340434986 180.305416513925 779.581116423026
"KISS1R" 63.6137608763193 1.67781118688889 1.98969952942768 5.15806936830473 8.13569318406683 2.61766527113869
"EPAS1" 18088.772387617 25361.7381932125 43523.1121049792 23766.4331462006 17713.9527441695 17811.5738152924
"ARID3A" 483.407162318173 253.057000525873 601.366995228964 175.527415046799 729.012208482365 310.484177407207
"SUMO1" 1514.74599079776 818.888966818605 1117.89387164211 1271.75318679205 1201.37555034849 1527.04154598359
"CD207" 0 7.11001031330557 1.86955155554903 8.53720280758999 45.9568802020496 0
"GRIN3B" 36.7550001818642 32.2083327184577 66.8272959371693 100.574110775869 71.9304379090937 112.164615775331
"VAX2" 7.61987409014711 2.35760146458671 3.75605994865281 3.83846460164479 2.86044651850317 3.62816633479154
"ATP6V1B1" 14.6196690669656 10.3787511356314 11.1866890648277 15.7362178700458 9.99706068072269 12.1211532524405
"NFE2L2" 2239.01241588533 3039.76360371475 4545.03030047634 2591.51951092516 2003.87508609488 2118.42459680925
"MSH6" 432.671246231802 411.182700742168 1007.83916415093 931.085117358927 592.831553437946 544.024604604935
"PLEKHA3" 375.578400728363 151.95468485737 652.503729719802 1156.76669473362 366.91044596815 218.574939421119
"SPR" 302.664764299453 226.959891124237 121.055377527099 709.012304103622 253.505804240972 347.658439301773
"EPHA4" 214.627986023705 515.962370586726 190.850391427337 123.346727276624 97.0945003662992 175.568065985112
"PARD3B" 98.4716025054583 316.046214568569 459.282782458529 309.495771762978 150.633587692339 149.376006826966
"FARSB" 73.4565269007562 82.1416904482785 114.834946405599 142.465263947176 122.072785483436 49.7710063575909
"ALMS1" 99.2477549725992 97.2960179599287 63.6344102728098 58.7994298527428 146.116064471651 158.701257229364
"BCL9" 2.77622739539486 0 0 17.3831984180192 9.35934961599449 2.38652068539486
"PRRX1" 3404.02511550208 1595.19150652937 1936.93521367423 7481.10489240744 3306.43906463319 1068.90629928729
"DHCR24" 4150.63692985684 7054.46563149435 6719.89808275391 1549.31366560266 1465.79825428038 8842.09233323761
"DNAJC16" 159.598783124878 128.704424317504 213.693550884145 202.349747676557 148.309249836285 137.98517749932
"MARK1" 76.4009332050839 62.707079959298 142.283788952802 210.978281178871 105.339099862065 64.3258715263152
"TNR" 5.49363638417418 15.5220412768376 23.2995952771821 18.7739313333047 32.7604097352404 4.52137585209451
"MORN1" 78.5132665050272 83.0510838631578 109.591732705771 102.563687938503 108.662502151611 192.137312342283
"GPX7" 40.5246367057474 26.8120332565872 41.7114529957197 15.7839758322878 48.7684841500324 101.216383071317
"CACYBP" 1058.94705678233 189.372151435237 647.365127836352 6704.19715837832 1937.45059688483 1077.57827557467
"SCP2" 1092.4309182503 905.755852502365 913.182691156999 812.22468976802 840.148093376886 1037.22786378828
"TPSG1" 2.98860546570266 24.8079801441352 7.29984830145571 1.75914477340972 9.59792937832109 0.83059405131903
"PAPPA2" 2.1970628658422 5.96839946022725 6.5255869548042 29.1180441445583 2.89001846595246 0
"RALGPS2" 46.1119719157714 69.6345965646058 157.229205098538 151.886529054658 106.865449686335 75.5775729690988
"ANGPTL1" 162.80448341251 253.25240340182 458.018861486162 240.67399425902 191.585570488236 72.8042314147568
"CEP104" 416.857367818929 350.848546781054 328.76273201308 328.418280341372 270.425977161402 351.009827724538
"FAM20B" 733.326717177232 702.442594235452 951.281883663871 1308.34747518689 806.673375959516 595.183078125502
"TCEANC2" 49.8823838366412 35.2697147123139 67.2696919331719 48.3251972087375 67.3664311407878 47.8820025316986
"TMEM59" 3046.84306872791 2531.10335730218 2870.27470565319 2637.54891751847 2553.79491330258 4376.53021057126
"LRRC42" 574.069237703552 350.723187807743 496.600887874114 492.811469354763 390.720641099484 762.17971863573
"WRAP73" 354.952114531632 327.927381642834 203.842871589971 201.463014193118 391.580427384994 302.524897705424
"MRPL37" 720.764411505728 365.260640228095 442.630669601746 431.685730277476 577.239676503393 815.556317671227
"ICMT" 804.161847687476 527.189192646576 854.951071546224 657.306669455904 745.631770694934 1063.57654731222
"RPL22" 6374.4304279992 5033.63148785157 4431.70007344481 3650.75772508461 4901.71487555485 6971.26144018408
"CHD5" 0 0 0 18.7430522637606 0 0
"QSOX1" 12996.1927565057 6829.3255851898 5494.76174388537 6071.89865311862 5267.25306134401 10156.0855892875
"STXBP3" 495.908715656 660.975533298899 867.331533940712 546.8884145892 455.813244238355 339.871653942107
"PHF13" 597.674870642507 493.027063800403 843.811930097765 1086.21957049106 686.500453066825 831.556202873518
"ERRFI1" 6803.44596080108 2822.6827843088 7015.13533406636 5406.96488931676 1795.08201530619 2466.58077003004
"PARK7" 2739.77204708096 1510.56383515778 1469.52694021736 1657.98012326126 2095.07627007784 2816.78797712269
"ELAPOR1" 63.4973752470206 289.760243746389 224.716714074663 288.072956282637 184.453168143117 377.34683491167
"AMPD2" 526.409225492173 570.407099438403 749.474227073638 736.718135544785 656.790697747621 657.285092833021
"SRSF4" 3919.02457623749 5193.66457037362 4233.75486955583 4608.19870420812 4290.67620551929 3697.51358291696
"MECR" 253.789304221643 144.77877672318 95.0527476478406 121.003509021526 124.792668325017 242.365393177178
"KCNC4" 83.6102095357483 64.8023705192079 92.5151700368987 167.016398233539 87.7692517330474 78.1173359061641
"EDEM3" 432.967332701045 541.244409707735 713.078755137912 574.763397769823 404.478963848455 381.686711657946
"WDR77" 943.970106595552 598.409880137084 419.188195497991 426.781283425908 504.058641361722 785.250145667903
"ATP5PB" 1871.2489509901 894.961898336777 1241.96859741024 1179.96017510662 1591.61185566906 1960.35402142663
"RAP1A" 1329.35781348435 1356.24305681939 1239.77501222953 1379.93685199108 1396.05202971333 1511.91674001525
"HDAC1" 1620.00812193876 893.131024988504 1093.70222824932 1362.16759993305 1533.14231755077 1004.27242794581
"CAPZA1" 2807.48058484829 3236.98830464688 3170.17439179197 2688.91282049623 2899.40274362623 1955.5771190552
"S100PBP" 223.344292863191 362.25513252924 172.843472390064 179.402347272234 225.271799059927 198.791647253629
"RNF19B" 6267.90316019294 2663.75636752432 1525.35172387866 2378.33073479155 4936.4263692989 1356.12840774059
"TRIM62" 79.1660938543026 68.9960929023 76.2762661923855 72.5935360881176 138.617394314075 102.74218251034
"ASH1L" 525.166086852097 1168.04395744136 1920.27074058327 1298.30796421725 642.607078165891 619.337471311661
"DLGAP3" 20.2584093907695 7.33286877469298 13.2944127758253 11.6365507356174 17.7613249876673 7.42972629984227
"SFPQ" 6885.57048547128 6581.78758651723 5404.19875332022 7670.57325293558 6610.85161192648 5362.84382001517
"RHOU" 1166.24769031657 909.192852350866 1217.68245115973 660.292605713704 935.985078599769 809.722098305165
"GON4L" 1375.71099767513 1222.46419861993 990.288743333362 835.185383129187 1096.65866266024 1093.16271851321
"ARHGEF2" 4976.63008067067 6425.30542394733 3981.66978215012 4415.83867801471 3565.98342363195 3069.08376870216
"LAMTOR2" 476.459455668237 287.768854650502 175.843815827558 171.178904475594 323.976957285911 505.870309892639
"MEF2D" 1255.35541564346 1290.94327450184 1857.46646331563 2251.27364986748 1011.61838416029 872.735495236743
"DOCK7" 332.025248631116 234.249438553048 247.179836284822 249.634620082119 220.833479973077 298.852623828904
"SRM" 2047.5045238477 1040.23398290755 539.806804397039 969.829832078559 1127.40741075734 1654.12859232951
"DLEU2L" 7.54549228236929 11.6291038545987 15.1434765788357 9.8235312341985 9.4289869108116 10.9196114952828
"FBXO2" 354.560477571903 217.639063198172 145.75465226176 218.463349368741 202.542995152862 466.547126050258
"FBXO6" 937.801766252728 449.104463159877 156.208347287545 145.940993818322 479.237593254212 324.315001624334
"C1orf21" 965.034606604854 897.076608486189 736.123477188388 840.446712602314 953.321708149403 890.788047245816
"SWT1" 74.3288735505089 69.8112812799961 94.9724236436598 101.936768435081 90.0897851302934 47.2330148648152
"MAD2L2" 1033.06510678987 959.390598183413 592.879956248027 540.429402573811 988.173187765722 881.638590941614
"DNAJC6" 34.0531109421162 77.5530872049741 159.201671820165 130.18549876603 61.4030744721137 83.5242379932039
"LEPR" 273.393072776889 280.164223806876 1038.96791557623 524.901736207224 382.807999757563 262.211832732713
"IVNS1ABP" 4916.69161416916 5734.15215979356 5684.68399635674 2129.45392696997 4753.87732475484 3071.11275547819
"KIAA2013" 576.930827775664 573.661762337856 488.815609736834 414.840762135003 516.56817836303 1007.68992065421
"MFN2" 2460.62611467717 1634.46628796911 2028.50820573968 1630.95979864555 1874.32637892658 1954.19726021848
"PRG4" 90.5776979984 112.608679363645 248.38019992464 720.975155977324 0 149.347429127878
"MIIP" 852.089774119224 720.771344819529 274.013213560845 182.331695775048 424.54460904468 619.148913671628
"SMG7" 1945.74816648511 2805.40323138779 2528.95896970329 2612.77603429164 1689.48659161243 1560.4035661419
"NCF2" 1974.22301682807 1552.65856391959 1263.86137602513 690.890577846122 2201.4507561015 1394.5391914947
"SLC35D1" 114.175955517553 94.2216375044019 129.630544360201 205.964427411196 139.586880972757 104.924248615254
"PLA2G4A" 223.947538128439 247.861328383709 297.806890863358 315.500975559821 228.886255583346 117.302056632242
"GADD45A" 5813.6307949903 5431.23578114576 3137.37143982898 10166.8127910972 8972.59011572854 3468.53599176526
"WLS" 554.714909738679 754.162631121335 839.681850164189 893.862181993172 629.22919433124 716.737258477292
"PRDM2" 616.528696319494 659.840936897714 882.092961972448 645.254162196043 675.444396311577 635.866342934512
"RGS2" 7818.61634961143 3310.08477627544 2317.4940081084 3621.49649872939 2471.71493892209 2224.28480226502
"RO60" 430.659051643038 425.362005122769 730.4603532396 674.684344494996 330.221482432484 270.697224676834
"AMPD1" 7.26704544767428 0 2.91315642383138 1.75579683118016 2.99144453330847 1.12872889569189
"UCHL5" 368.577776609572 210.538966560241 337.442820926198 338.555419006137 290.588474580537 245.355265518484
"BCAS2" 656.4451452947 396.018550362515 461.809504664709 896.964816491739 692.85285487091 484.119980059496
"SRSF11" 3003.11232886403 5601.92996391011 5922.91695394851 3742.52213780753 3049.53367117641 2221.24826948428
"CTH" 82.8903621831221 116.046103540813 110.721956760488 189.665350905243 107.08899536321 41.6196399614446
"AGMAT" 4.3804281414657 13.074308440349 1.86897623472039 7.56837013853656 4.79978543580977 5.43163603618492
"OLFML3" 506.313481622424 766.195593328654 659.75568056614 777.550862165219 763.470682012311 533.829797148573
"TNNI3K" 0 40.9441403984519 2.81018593540701 0 0 9.55167853713108
"CFHR3" 5.69628111893193 2.8002679076939 4.99608790874915 5.79598124639737 0.754335054256555 0
"PLEKHM2" 4194.96658925883 3572.34807063016 2787.0493690815 3401.32270729992 3418.56595177046 3445.50556800205
"CRYZ" 93.9657207406616 326.506929006124 216.846925726044 348.278999299696 221.652620748255 270.696457326879
"PHTF1" 214.344368271236 277.156688287761 334.808531122695 355.009829680076 348.089792013259 385.610481239507
"ZBTB17" 1447.8331645549 1503.35993419128 601.046359118857 832.595301377262 1150.22223151447 895.217340242508
"CD58" 245.004521590247 256.636888101857 266.200841277546 192.709474571551 292.329488567692 231.062591982222
"TFAP2E" 40.4948429505813 34.4403493791895 25.2433463545785 14.2107077223903 38.3724920343097 45.272537318468
"CD2" 159.474780094852 330.438772204485 102.071195804579 148.485580890139 533.146301494772 166.711007424174
"TTF2" 140.460135337709 192.405050423712 201.526968191573 238.681039501045 99.9809195967887 140.199784312548
"NR5A2" 63.1097212153092 21.1423025826843 103.890881186884 143.07668560013 132.938298091161 51.95455292022
"KIF21B" 864.498280470243 403.518873930785 614.061521184988 1210.82983739707 1069.70891552334 444.850918366261
"TMEM9" 515.276131582839 451.324488758423 467.797628589332 252.9621647112 354.654301519718 915.419747538216
"ADPRS" 1135.20536955954 710.890674865229 352.020565348242 558.359406905877 758.318085123098 986.586717995228
"MAP7D1" 6506.138828623 3971.47788587524 4021.29125005129 4048.23959093554 3815.82267259135 6599.09330178589
"WARS2" 238.852595122118 201.920820495685 144.907300592428 176.585356198829 154.109097814463 157.400048715213
"OSCP1" 92.3624585992125 78.044369288829 179.954244226927 167.68717815405 195.45834010759 270.753790899568
"MRPS15" 956.573062623431 814.151064122023 418.83341680418 428.039641310167 591.524663532494 957.344289605271
"EXOC8" 69.1084311351146 0 356.175936747308 346.199098248296 299.135279621253 0
"GNPAT" 526.935910626962 415.289865488772 407.778997915255 319.081538905405 392.551366470023 410.18638870563
"TSNAX" 393.144795833429 304.793676953755 383.90342959946 317.384909337119 365.169849523759 307.230198555241
"C1orf109" 193.970924352506 114.308804380088 282.305995385348 376.602726311611 204.38930559001 146.969929760494
"RRAGC" 1314.33675195417 1138.71612275126 1223.11666622481 1314.56637146544 1358.42653554997 976.222233927296
"NID1" 546.37480020163 1350.57673136948 3964.93521719256 1842.65780946246 433.387214897921 1049.55951114086
"LGALS8" 1317.05623548879 2100.45427344669 1826.09833102004 2007.5379963155 1620.74762120498 692.801231460644
"HPCAL4" 8.77902051808514 7.15185748981952 7.46334204646033 10.3556720809797 17.3196807589934 8.14183861481077
"MTR" 299.45570678444 785.923369655226 761.196289452182 435.326793869062 441.711259662716 285.264595459903
"BMP8B" 24.1419595768104 45.2941984360217 75.5672217168997 38.5997241169349 145.290519979258 56.0884913835053
"MYCL" 9.16394066743344 10.5036625380561 20.239019571706 53.79799098956 33.5775553623447 28.6418013175545
"SIPA1L2" 519.081626675902 748.326258845636 868.327389639893 838.569056792771 769.1831905783 317.578978613694
"RLF" 608.219342140351 777.649314266165 951.229402210387 1418.1685381221 799.996260121469 442.306852020033
"KMO" 749.201443840621 217.540873538759 219.214315035338 118.630218459217 298.767266890796 116.790750084766
"ZNF684" 16.3972044856344 18.7031952745767 24.0115400179262 25.936080621263 39.2556153113137 18.2803392889469
"KCNQ4" 16.957682018813 13.7470107331664 20.9354225851391 47.0052589941728 18.1363632221866 19.8924523493229
"RIMS3" 65.8859534904727 73.9696959497975 160.375971206608 80.8369284916165 134.80869400567 123.005097296245
"AKT3" 615.005594445264 647.729771986945 773.921798039947 1172.87215359016 554.459625927606 308.029754385729
"ETV3" 1697.12519638141 1266.15675439029 1904.02991522177 2957.89482813664 2791.24116477545 642.656211198933
"ACADM" 278.674988523527 275.167848650903 340.123528558939 299.667503643731 286.384160461723 285.566002211849
"ST6GALNAC5" 94.4477262981232 60.656232115833 153.589035384246 74.0696230771377 54.1902228227353 111.220918103074
"SLAMF1" 3726.07935677334 826.359436655088 536.780857130171 714.973260152441 3057.33586913902 613.440994731907
"CD48" 1268.21445805376 591.851195365005 601.117211344041 184.794375544655 1236.95163111087 508.276452943634
"ADGRL2" 670.420954793318 857.238998893098 1439.40651531806 1070.77325642284 677.237180153645 686.295960145607
"PADI2" 17.9501872337514 166.487574831434 155.178678373432 55.1278545243776 80.7716701392053 129.64791704055
"SDHB" 1096.34241417431 722.618309213504 666.181983042514 690.962055375281 773.220713257949 1028.56269129742
"MFAP2" 74.0112734926891 98.6343116732889 63.7697790284836 91.4868250527327 79.1705423458005 82.2506846999402
"RPF1" 610.564837098872 359.07570115364 360.819051405253 619.331710426244 549.018434818217 499.765223844776
"KDM5B" 947.567476999119 765.487319257673 1192.4765591727 1334.37330553659 881.044840642514 725.639744617321
"UAP1" 1896.16471171854 1810.23569388718 504.488756016418 1120.47719446931 1222.86743121747 1316.04822953145
"CTBS" 304.546391582794 251.423315558793 354.560969338291 352.129819905527 351.88447197244 318.726216910757
"RGS4" 30.8953057436135 5.14138768343611 57.464796504405 335.925564153406 20.2942862431154 30.0736331570024
"KLHL12" 357.887012488593 215.983180650261 265.997106605908 301.179107090891 310.986348744388 235.643143632545
"IGSF21" 18.5932375083436 14.2379866269058 26.192517303051 11.3866777646094 5.7515105139636 28.9808345659904
"SSX2IP" 36.4794711418348 42.2175389503295 100.360336322425 106.725358690277 48.399498772203 60.4301603556186
"ZNHIT6" 474.069914710403 275.652440753172 344.224246637145 510.134931916542 349.788871170494 268.107408481066
"PLA2G2D" 18.6552159777922 1.1911717329268 2.80759319877444 0 5.77186323308502 2.7202416571726
"RBBP5" 322.209330446927 227.918158727261 277.538096918317 350.633389464335 267.721099462806 201.157909681755
"GBP3" 1005.84716959182 2072.10159125903 1043.00872748584 2306.30568783943 4829.98627254554 633.448305582254
"GBP1" 24040.5626247517 22505.4596122724 5234.21920237483 2398.12109907425 12607.4669410299 1757.59847574852
"KIF17" 171.076282274628 174.793574261656 83.7838427955204 232.344572074866 171.829878119829 49.3207278453744
"GPR89A" 228.623076864849 240.49505006842 212.825122944432 588.135547129394 288.035799241183 238.670686138967
"CDK18" 432.258651932373 958.381860136935 462.16369479335 717.08802784077 322.676080735352 349.257358903844
"RAB29" 628.984401027188 490.614683276435 549.32617022004 719.131942307511 476.021861514872 334.685088758369
"CD160" 1.06253301993078 2.30329495784466 0 2.78750955492091 10.6986831301003 5.29545020185328
"ECE1" 7324.22623939092 9769.94596056654 9606.94659334352 7201.66959297397 9473.75444459417 5706.65674515259
"HMGCL" 425.843118640598 347.937898109694 258.545054302434 134.212410661208 307.718656391685 496.385048330773
"GALE" 652.898506742613 1171.78674684623 401.203396468714 291.221583298361 484.176950625068 731.073407410875
"ID3" 2009.21428174323 611.635274164957 915.304322582719 2114.65172007627 1571.5889655401 991.737327898967
"CR2" 0 10.0086482008435 0 0 0 3.45459783482358
"CD46" 2504.21557952288 5237.22099513752 6057.05328994702 2749.35530809128 2273.72088464789 3477.91943346834
"PRPF3" 1475.39853502132 1152.35131139682 825.389846799998 766.850851498868 983.0641077476 599.684086133975
"APH1A" 3064.3658185534 2275.64703978665 2017.38586698599 1658.99336618796 2368.10096739795 2702.12100003367
"P3H1" 1040.93447112677 496.731364828326 486.400969435856 530.22530591966 551.624977765987 522.041976268512
"SLC2A1" 368.482915388805 177.231176714234 491.373934603402 1153.74668137086 1112.08137037609 630.242870119754
"EBNA1BP2" 2214.09790888147 856.509329286998 672.545722198008 1437.0277711091 1479.12224498456 1740.8850839529
"CDC20" 16.6706003535098 17.7722828811847 18.8029635364205 20.487301284862 16.1883064057096 120.627042925221
"MPL" 1.11730349963367 2.42351634409876 4.78423356139833 8.51291589631241 1.95833143328084 1.85210655317121
"ARTN" 51.8274325933203 51.1331827080668 48.504037218952 129.214827991616 38.5325021044275 42.0677420500876
"IPO13" 440.319319701252 383.891107945843 164.017184738897 220.185160470321 380.779182874794 358.457282664518
"ATP6V0B" 4642.24105202134 3076.70844345323 1783.2315229522 1370.43048740664 2512.60719919593 3603.2802383544
"B4GALT2" 565.792791490282 462.27635480166 374.562619186317 491.135499854638 445.09192523318 857.619393544823
"ERI3" 194.388393178371 161.184489941123 243.148293538302 270.520771308842 192.189263555118 366.030505840747
"PTCH2" 20.8250701256236 21.4545114509391 15.8695000776599 29.216262464414 21.1690882999712 24.4133853734974
"AKR1A1" 1755.0898811596 1168.73450504174 706.613126227974 515.174680470989 1018.66269187473 1251.40911378738
"PRDX1" 9073.96036118923 4066.1710578698 4222.87902178341 6633.81474844818 7281.18309665057 8163.86434747517
"PIK3R3" 153.792177025265 1565.54818588859 1303.2683884004 493.890023737902 259.830976086792 724.203577498834
"TSPAN1" 452.030736157755 624.573281178694 898.740398247299 967.928600308604 2233.30726133004 3549.04069355729
"BLZF1" 583.409086751032 410.552747817492 254.780233527914 380.405022048244 692.068153098604 106.595903311397
"CCDC181" 22.1169877372143 36.7574666031856 64.6830405154151 183.533017923611 64.5474220212487 74.3431968325291
"SLC19A2" 947.919070458661 1403.80527494954 1633.86671741623 1429.05031621216 483.113990144587 787.159163902088
"FAAH" 174.878668616211 488.86381140576 222.861554577087 56.731946887164 133.152359010095 303.441573032832
"NSUN4" 395.240054544721 372.421209999165 293.34066711637 279.41955466317 253.236970179387 259.500079778183
"TMED5" 1989.09299017868 1185.87299545019 2155.32759708843 2761.17032569316 1691.67352128022 1058.49961806663
"MROH9" 1.28591198308248 3.58924769493737 36.2341481830075 39.2412921006098 4.77472567381693 28.0271456094207
"DR1" 1022.96854877133 453.513619813323 1275.75241543047 1216.81543857419 887.383818912952 767.888370211169
"FMO6P" 1.20827079483918 1.31032537796564 2.62671326960912 5.20932735689401 1.87519016207331 1.77234976605583
"CNN3" 2827.53153545319 3474.7915877957 6253.13201341363 4201.9947164862 2790.52336580526 4225.21245925567
"PRRC2C" 3864.78916479728 5457.4985896905 4673.61837976315 5583.1702416972 4424.95242474882 2591.61259978162
"F3" 6018.6483227735 6497.98488433065 6310.28769886971 3199.51779175885 1232.3490229224 3741.29267052591
"ABCD3" 184.179978219334 312.017723081834 418.203116607375 273.450079490844 179.563350659511 290.203412102648
"VAMP4" 325.408528363331 117.77004597432 276.976538448346 336.722435847939 302.533574922019 66.9082646580404
"DPH5" 147.329103667495 127.965957470191 102.83776899639 109.679436210202 799.706726560483 112.186489721308
"FASLG" 26.2210841717033 83.7951516027115 6.68913756261005 18.8898610534218 181.174368894909 20.7259229581019
"PTBP2" 248.456321623714 484.399420388291 388.934817861114 390.453144019441 269.043416622669 151.611025862054
"TNFSF4" 117.616707040535 107.072690138151 124.067161286307 62.2087927238774 53.8623009187651 17.1799636553928
"PRDX6" 4480.38668888502 4262.40419458542 3910.96621707766 2811.82286868343 2774.50105748079 5421.06720991368
"DARS2" 0 8.35151422389721 0 0 5.79591002944597 0
"HSD11B1" 1057.53402077434 745.216305041289 349.776485642971 1188.44870405827 580.770466715961 467.676119197425
"IRF6" 318.069329597143 526.184645755178 753.432391856237 1155.85664573358 434.620475711458 706.83245073629
"UTP25" 405.995885237149 174.341095514432 149.768352785915 352.253842644162 272.642939502475 194.577308832313
"PLPPR4" 2.19440531899298 9.53371050030928 16.7946976639194 36.7293930064359 11.5443754457775 12.6657579868809
"SERPINC1" 1.47674880711657 2.55002616987277 2.08219840820337 5.79225953912873 1.941090728219 3.0626441527279
"RCAN3" 137.817495857721 140.034934241121 252.958210158792 175.359624281468 192.22447719149 231.376939846821
"SYF2" 774.16181419483 655.2983586757 587.039764477833 672.39139751123 850.645125422186 772.737517992817
"RSRP1" 1299.3600777223 1750.13049654644 1418.00682971359 1051.29978087234 1206.87753158182 766.698337344053
"SLC35A3" 147.371257860032 234.965295313396 530.772052145741 329.515205304134 206.138534789636 210.496980454604
"RCOR3" 155.499650345548 325.720661378325 343.798035460373 209.190194614307 204.824840309154 279.868467069913
"STMN1" 432.830069244604 554.521596486042 424.138780358793 439.858850083247 575.1631345917 779.031073599907
"MTFR1L" 506.932206082702 503.677628474409 506.52312495628 440.954302749858 557.585513763653 658.871057231696
"MAN1C1" 111.697949343948 614.449338667683 139.787090346053 193.58477811379 171.350321795559 144.237460461463
"NEK2" 6.72477433643442 10.3084390935349 2.46262384842316 4.39099706096249 5.05225191395537 23.2890480077634
"RPS6KA1" 1579.72539296763 2369.82045336426 2043.33217499386 845.011092734017 1219.1723005393 2416.11303443218
"DHDDS" 668.568912857689 357.512163170411 305.757161854294 370.53415733146 424.331837468692 350.047220976501
"NENF" 812.845634064817 832.451532242262 479.927751407746 477.248998656795 729.383178732649 1133.51043374954
"NSL1" 128.197214186075 28.609735896472 106.905398110251 154.907250752908 113.711611556679 82.2233535694375
"PROX1" 18.5372500780916 21.3263243488121 34.2484810988091 45.7739619486308 13.3869521325207 14.3670028409839
"ARID1A" 577.747895028081 555.04359848484 937.882007233213 871.236678534756 826.022661551535 779.232758122066
"CENPF" 5.26446386910151 11.9312119732055 11.4866079744959 26.599257180425 7.2546914845075 47.386127206825
"RPA2" 537.372083009107 285.599545906414 262.469116067336 274.779330073613 643.938357981278 389.06011976682
"PPP1R8" 576.320859030159 326.057080007514 334.677411050943 348.237357650719 552.365904648153 503.13304244566
